object_id,split,Z,EBV,is_train,target,Z_err
aerlinn_nagol_bellas,split_04,1.176,0.034,1,0,
agor_araf_faradrim,split_04,1.514,0.022,1,0,
amloth_pess_gwathui,split_04,0.5239,0.029,1,0,
amon_cirion_annon,split_04,0.4065,0.062,1,1,
angos_celon_lain,split_04,0.7692,0.087,1,0,
ank_heledh_rudh,split_04,0.6939,0.058,1,0,
anwar_gilgalad_luith,split_04,0.1952,0.012,1,1,
anwar_raef_fervain,split_04,0.5514,0.022,1,0,
aranarth_gwilwileth_laer,split_04,0.5723,0.011,1,0,
aras_minai_yll,split_04,0.7203,0.038,1,0,
aras_rusc_rhovan,split_04,1.64,0.063,1,0,
archam_calad_lossen,split_04,1.103,0.014,1,0,
badhor_rhach_rach,split_04,0.4826,0.105,1,0,
balrog_gil_rhosc,split_04,3.577,0.038,1,0,
barad_nur_gobennas,split_04,0.6993,0.066,1,0,
corf_annon_talraph,split_04,0.1849,0.018,1,0,
cugu_mund_celeb,split_04,2.531,0.019,1,0,
cund_gath_loss,split_04,0.3569,0.064,1,0,
cund_lathron_galenas,split_04,0.5138,0.047,1,0,
cyron_amlug_lebenedh,split_04,0.2994,0.029,1,0,
dannas_gul_bronwe,split_04,0.1661,0.04,1,0,
dol_adan_dunadan,split_04,1.313,0.037,1,0,
drafn_mund_mithren,split_04,1.876,0.348,1,0,
draug_drafn_gwend,split_04,1.216,0.038,1,0,
eirien_Druadan_ingem,split_04,0.866,0.026,1,1,
eirien_uruk_cirdan,split_04,0.505,0.039,1,0,
elu_certh_lam,split_04,1.462,0.013,1,0,
emel_annon_aith,split_04,0.4016,0.007,1,0,
erchion_alagos_thurin,split_04,1.488,0.041,1,0,
eryn_saig_cirdan,split_04,0.3092,0.013,1,0,
fang_gwilwileth_uan,split_04,0.4236,0.08,1,0,
fang_thamas_eirien,split_04,0.2281,0.008,1,1,
fern_aerlinn_rhovan,split_04,0.3341,0.042,1,0,
firion_erchion_glae,split_04,0.5151,0.051,1,0,
forodrim_Mirion_balrog,split_04,3.607,0.087,1,0,
forodrim_navaer_rhach,split_04,0.5377,0.02,1,0,
fuin_ryn_amdir,split_04,0.378,0.023,1,1,
gador_Tawarwaith_rhovan,split_04,0.6479,0.013,1,0,
gaur_barad_faradrim,split_04,1.06,0.013,1,0,
gaur_galas_rach,split_04,1.295,0.446,1,0,
gaurwaith_ira_fast,split_04,1.331,0.02,1,0,
gilgalad_nothrim_alph,split_04,2.66,0.023,1,0,
glae_aear_minai,split_04,0.4988,0.047,1,0,
glae_anwar_adab,split_04,0.6105,0.016,1,0,
glandagol_gwael_gaur,split_04,0.6077,0.013,1,0,
gli_cirdan_lobor,split_04,0.6518,0.071,1,0,
graw_anann_uir,split_04,0.6724,0.061,1,0,
gwael_saer_lebenedh,split_04,1.286,0.069,1,0,
gwarth_lorn_lost,split_04,0.7476,0.05,1,0,
gwilwileth_dirnaith_lagor,split_04,0.5357,0.082,1,0,
hadhod_annon_agarwaen,split_04,0.2918,0.117,1,0,
haeron_pendrath_gwaloth,split_04,0.371,0.009,1,0,
haradrim_pess_gwarth,split_04,0.3395,0.023,1,0,
haust_fuin_paich,split_04,0.5015,0.076,1,0,
helegnen_rovalug_anwar,split_04,0.4126,0.044,1,0,
hervenn_Gonhir_eryn,split_04,0.8497,0.034,1,0,
hervenn_alae_braig,split_04,0.4702,0.193,1,0,
hud_uanui_ira,split_04,1.47,0.021,1,0,
iaun_gil_cuin,split_04,0.4549,0.015,1,0,
imlad_heron_lang,split_04,0.5849,0.025,1,0,
ist_erchion_cyron,split_04,0.2942,0.044,1,0,
ithron_galvorn_gaur,split_04,0.8662,0.016,1,1,
lacha_amlug_braig,split_04,0.5099,0.029,1,0,
lacha_duin_uanui,split_04,2.534,0.08,1,0,
lachenn_galenas_tamin,split_04,0.2822,0.032,1,0,
laer_gellui_gador,split_04,0.7893,0.018,1,0,
lam_aegas_romru,split_04,1.004,0.032,1,0,
lass_suil_aiglos,split_04,0.3407,0.015,1,0,
lavan_peredhel_pilin,split_04,0.8201,0.015,1,0,
law_soga_Tawarwaith,split_04,1.535,0.062,1,0,
lebdas_noroth_ang,split_04,0.7189,0.029,1,0,
lebenedh_aith_aear,split_04,0.8855,0.062,1,0,
lembas_hast_helegnen,split_04,1.318,0.022,1,0,
lobor_gwachaedir_emel,split_04,0.3022,0.26,1,0,
lost_muil_cabed,split_04,0.5056,0.011,1,0,
lost_ulug_aeglir,split_04,1.585,0.019,1,0,
lunt_thul_Sindarin,split_04,0.5853,0.14,1,0,
maethor_ah_haeron,split_04,1.394,0.06,1,0,
mereth_iphant_gil,split_04,0.2499,0.011,1,0,
mil_ris_lain,split_04,0.461,0.013,1,0,
minai_lebed_eilian,split_04,0.8714,0.08,1,0,
morn_naer_fang,split_04,0.5327,0.013,1,0,
muil_Gwathuirim_espalass,split_04,0.3008,0.027,1,0,
nana_aith_eglan,split_04,0.945,0.013,1,0,
narthan_suil_araf,split_04,0.6253,0.145,1,0,
neledh_nell_cuin,split_04,0.3018,0.067,1,0,
nell_ithildin_uir,split_04,0.2482,0.033,1,0,
nestad_ablad_rach,split_04,0.3159,0.093,1,0,
nidh_ram_achas,split_04,0.3324,0.038,1,0,
nim_lossen_lang,split_04,0.2204,0.043,1,0,
onodrim_dirnaith_minas,split_04,0.3016,0.046,1,0,
onodrim_ulug_lobor,split_04,0.4543,0.027,1,0,
panas_salph_raug,split_04,0.7663,0.09,1,0,
panas_soga_gador,split_04,0.7455,0.099,1,0,
peredhel_aeruil_forodrim,split_04,0.2503,0.052,1,0,
perian_lagor_luithien,split_04,0.6232,0.076,1,0,
pethron_Elrim_rochben,split_04,0.3136,0.022,1,0,
pethron_neledh_glae,split_04,0.7648,0.026,1,0,
pod_gondrath_archam,split_04,0.5202,0.009,1,0,
pod_iar_celeb,split_04,0.4891,0.046,1,0,
raef_Mirion_lebed,split_04,0.3738,0.02,1,1,
randir_dam_ennorath,split_04,0.6376,0.067,1,0,
rhosc_minai_hend,split_04,0.8029,0.061,1,0,
rhosc_noroth_bragol,split_04,0.8452,0.038,1,0,
rhun_fang_tavor,split_04,0.3947,0.035,1,0,
rom_raef_lavan,split_04,1.336,0.124,1,0,
ruith_cuil_fast,split_04,0.5186,0.043,1,0,
rust_hador_parf,split_04,0.3582,0.08,1,0,
ryn_thamas_imrath,split_04,0.9288,0.029,1,0,
sador_lin_eilian,split_04,1.846,0.003,1,0,
saer_aith_talraph,split_04,1.301,0.008,1,0,
saig_idhren_daen,split_04,0.2465,0.021,1,0,
salab_heledh_Rochirrim,split_04,0.3399,0.013,1,0,
salab_hu_maethor,split_04,0.2857,0.03,1,0,
salab_hwiniol_ira,split_04,0.2621,0.029,1,0,
salab_tirith_Ithil,split_04,0.2083,0.006,1,1,
sammar_idhren_nath,split_04,0.2974,0.011,1,0,
sirion_peredhel_suil,split_04,0.4103,0.011,1,0,
soga_hador_hadhod,split_04,0.381,0.024,1,0,
soga_ylf_gas,split_04,0.5209,0.022,1,0,
tachol_hast_lam,split_04,0.1764,0.033,1,0,
tachol_saig_lorn,split_04,0.4721,0.022,1,0,
thangail_dol_sirion,split_04,1.383,0.284,1,0,
thangail_hend_nadhras,split_04,0.6356,0.072,1,0,
thurin_aegas_bregedur,split_04,0.8084,0.026,1,1,
thurin_pent_minuial,split_04,1.571,0.01,1,0,
thurin_rust_luin,split_04,2.017,0.019,1,0,
tobas_hun_peredhel,split_04,0.3831,0.022,1,1,
tobas_narthan_min,split_04,0.8041,0.008,1,0,
uan_gaur_maethor,split_04,0.628,0.099,1,0,
ungol_limlug_tirith,split_04,0.544,0.05,1,0,
ylf_gwador_eilian,split_04,1.436,0.024,1,0,
ylf_suil_eirien,split_04,0.2745,0.026,1,0,
yll_tamin_fern,split_04,1.337,0.054,1,0,
Druadan_galadhrim_narthan,split_05,0.3089,0.092,1,0,
Ithil_uan_hub,split_05,0.5287,0.028,1,0,
Mithrim_lam_anann,split_05,0.09419,0.049,1,0,
Rochirrim_gwael_muinthel,split_05,0.6462,0.03,1,0,
achad_gwaloth_pilin,split_05,0.3973,0.048,1,0,
achas_grond_pilin,split_05,0.7181,0.047,1,0,
achas_saer_hand,split_05,0.4134,0.134,1,1,
adab_magol_cyron,split_05,0.3819,0.156,1,0,
adar_ang_eredh,split_05,1.312,0.052,1,0,
aderthad_cirdan_Eluwaith,split_05,0.2161,0.02,1,0,
aerlinn_aduial_aear,split_05,0.4359,0.039,1,0,
aerlinn_gwarth_thor,split_05,0.3614,0.011,1,0,
aeruil_rust_harad,split_05,0.3618,0.105,1,0,
aes_eglan_glae,split_05,0.3017,0.022,1,0,
agarwaen_Elrim_muinthel,split_05,1.03,0.061,1,0,
agarwaen_cund_rhosc,split_05,0.7397,0.089,1,0,
agarwaen_meldir_forodrim,split_05,0.1294,0.15,1,0,
aglareb_gwarth_gli,split_05,0.2595,0.048,1,0,
aglareb_uan_midh,split_05,0.2193,0.052,1,0,
ah_eredh_annon,split_05,0.2847,0.034,1,0,
ah_ryn_gellui,split_05,0.8428,0.029,1,0,
ai_cirdan_uir,split_05,0.345,0.01,1,0,
alae_lost_hu,split_05,0.7361,0.042,1,0,
amath_cabor_minas,split_05,0.6097,0.073,1,0,
angos_annon_aegas,split_05,0.9773,0.03,1,0,
angos_hadhod_haudh,split_05,0.5615,0.052,1,0,
angos_hast_hud,split_05,0.3967,0.018,1,0,
araf_cabed_raef,split_05,0.4109,0.017,1,0,
aras_gilgalad_tann,split_05,0.9347,0.01,1,0,
bellas_tachol_hand,split_05,0.8807,0.019,1,0,
bronwe_gath_tavor,split_05,0.7058,0.129,1,0,
bronwe_manadh_firiel,split_05,1.036,0.081,1,0,
cabor_duin_magor,split_05,0.3805,0.01,1,0,
cabor_saelor_law,split_05,0.08709,0.082,1,0,
callon_agar_gwilwileth,split_05,0.643,0.025,1,0,
caras_amlug_neledh,split_05,0.2856,0.11,1,0,
celair_daen_saew,split_05,0.2463,0.04,1,0,
celair_salab_iar,split_05,0.3279,0.076,1,0,
celeb_adar_aras,split_05,0.1258,0.136,1,0,
celeb_heleg_archam,split_05,0.3729,0.012,1,0,
celon_ist_agor,split_05,1.604,0.007,1,0,
certh_galas_aphadrim,split_05,0.2612,0.034,1,0,
cirdan_aerlinn_Eru,split_05,1.079,0.031,1,0,
cirdan_tang_nidh,split_05,1.108,0.106,1,0,
cirion_gond_amon,split_05,0.8378,0.051,1,0,
cyron_mithril_barad,split_05,1.039,0.027,1,0,
dagnir_achad_lebed,split_05,0.712,0.098,1,0,
dirnaith_mithren_aeglir,split_05,0.2517,0.015,1,0,
echad_alph_lagor,split_05,1.076,0.061,1,0,
edlothiad_melethril_braig,split_05,0.5199,0.042,1,0,
emel_galad_magor,split_05,1.116,0.046,1,0,
ennorath_curunir_eryn,split_05,0.3736,0.064,1,0,
eredh_saig_dunedhel,split_05,0.2519,0.012,1,0,
eryn_archam_fern,split_05,0.5633,0.017,1,0,
fae_lagor_gond,split_05,0.7314,0.012,1,0,
fae_malad_gwend,split_05,1.831,0.025,1,0,
fang_lain_acharn,split_05,2.991,0.266,1,0,
fern_certh_pennas,split_05,0.3821,0.045,1,0,
fuin_ang_panas,split_05,0.8631,0.009,1,0,
fuin_sogannen_alagos,split_05,0.4084,0.038,1,0,
gador_maethor_iphant,split_05,0.8583,0.028,1,0,
galadh_mirdan_cuil,split_05,0.4651,0.082,1,0,
galas_pent_haudh,split_05,0.4468,0.175,1,0,
galenas_ablad_bregedur,split_05,0.2898,0.046,1,0,
galvorn_ogol_aras,split_05,1.13,0.025,1,0,
gas_Eru_hud,split_05,0.2007,0.059,1,0,
gil_neledh_ris,split_05,0.4185,0.044,1,0,
glamor_minuial_adel,split_05,0.2967,0.116,1,0,
glaur_daen_magor,split_05,1.798,0.011,1,0,
glaur_raug_rom,split_05,2.027,0.037,1,0,
gli_naer_bronwe,split_05,0.3543,0.086,1,0,
gli_nothrim_limlug,split_05,0.5131,0.052,1,0,
gobennas_minai_haust,split_05,0.4945,0.089,1,0,
gwador_saew_aphadrim,split_05,1.023,0.029,1,0,
gwaun_loss_heleg,split_05,0.6895,0.126,1,0,
gwend_aranarth_soga,split_05,0.4231,0.063,1,0,
gwend_dunedhel_daen,split_05,0.414,0.045,1,0,
gwend_fuin_ris,split_05,0.2415,0.056,1,0,
haeron_vin_amarth,split_05,0.401,0.013,1,0,
hal_andrann_perian,split_05,1.304,0.046,1,0,
hal_galvorn_loss,split_05,0.3772,0.108,1,0,
heleg_amon_lebenedh,split_05,0.295,0.031,1,0,
helegnen_iaun_hu,split_05,0.4413,0.033,1,0,
hervess_uir_eryn,split_05,0.936,0.015,1,0,
hu_amon_certh,split_05,0.3638,0.016,1,0,
hu_toll_aduial,split_05,1.592,0.086,1,0,
hul_faen_min,split_05,0.7825,0.047,1,0,
hun_maen_hervess,split_05,0.4115,0.077,1,1,
hwiniol_randir_nell,split_05,0.4861,0.016,1,1,
idhren_mund_haradrim,split_05,0.09752,0.06,1,0,
imrath_galas_alph,split_05,1.903,0.019,1,0,
in_pendrath_glass,split_05,0.4109,0.027,1,0,
ingem_rach_parf,split_05,0.2407,0.019,1,0,
iphant_forodrim_Mirion,split_05,0.8181,0.068,1,0,
iphant_harad_gas,split_05,0.3797,0.011,1,0,
ira_gwaun_imrad,split_05,0.2492,0.106,1,0,
ira_rochir_fae,split_05,0.4036,0.072,1,0,
ithildin_salph_panas,split_05,0.8035,0.021,1,0,
lain_aranarth_rochir,split_05,0.4711,0.099,1,0,
lalaith_naer_rochir,split_05,0.5107,0.022,1,0,
lavan_ris_uanui,split_05,0.3738,0.02,1,0,
law_heledh_sammar,split_05,1.757,0.02,1,0,
lebed_thurin_rodwen,split_05,0.1302,0.02,1,0,
lhug_adar_cabed,split_05,1.129,0.117,1,0,
lhug_aes_andrann,split_05,0.3297,0.023,1,0,
limlug_nestad_imrath,split_05,0.2745,0.006,1,0,
luith_min_imrad,split_05,0.8724,0.04,1,0,
maen_gaur_faradrim,split_05,0.7506,0.05,1,0,
maethor_tann_daen,split_05,0.5107,0.046,1,1,
magol_lend_nidh,split_05,0.2658,0.067,1,0,
manadh_erchion_Dornhoth,split_05,1.933,0.03,1,0,
meldir_hwiniol_callon,split_05,0.4804,0.069,1,0,
menel_gorn_gwador,split_05,0.7995,0.249,1,0,
menel_rochir_bregedur,split_05,0.6151,0.076,1,0,
meril_lin_hand,split_05,0.402,0.022,1,0,
merilin_balrog_lossen,split_05,0.3634,0.011,1,0,
merilin_haeron_lain,split_05,1.285,0.054,1,0,
min_corf_per,split_05,0.4532,0.007,1,0,
min_glass_Elrim,split_05,0.3964,0.013,1,0,
minai_meldir_tinnu,split_05,0.4909,0.01,1,0,
minas_lebed_midh,split_05,0.387,0.014,1,0,
mindon_lebdas_Rochirrim,split_05,0.9918,0.032,1,0,
mithril_dannas_yll,split_05,0.2335,0.038,1,0,
muinthel_fast_yll,split_05,1.14,0.067,1,0,
mund_Tawarwaith_firion,split_05,0.397,0.015,1,0,
myril_glass_corch,split_05,1.204,0.157,1,0,
naer_onodrim_yll,split_05,0.9734,0.164,1,0,
narthan_bregedur_honeg,split_05,0.5903,0.02,1,0,
navaer_ithron_gil,split_05,0.6403,0.025,1,0,
nestad_laug_ennorath,split_05,0.3972,0.05,1,0,
ninglor_thurin_Rochirrim,split_05,0.2494,0.014,1,0,
nur_Eru_haradrim,split_05,0.2832,0.011,1,0,
ogol_glamog_Gwathuirim,split_05,2.966,0.017,1,0,
onodrim_cuin_ogol,split_05,0.4599,0.063,1,0,
panas_aith_harad,split_05,0.7987,0.018,1,0,
parf_malad_melethron,split_05,0.6723,0.031,1,0,
pendrath_alph_luin,split_05,0.4777,0.164,1,1,
pennas_lunt_tinnu,split_05,0.4195,0.051,1,1,
pennas_rhun_gador,split_05,1.892,0.03,1,0,
pent_aduial_salph,split_05,1.072,0.009,1,0,
perian_hador_heron,split_05,0.335,0.018,1,0,
pethron_fervain_gaur,split_05,0.4009,0.06,1,0,
raegdan_adel_bragol,split_05,2.523,0.006,1,0,
randir_laer_tathar,split_05,0.4987,0.013,1,0,
raug_riel_lain,split_05,0.2528,0.157,1,0,
rhach_acharn_ai,split_05,0.4044,0.028,1,0,
rochir_glamog_edlothiad,split_05,0.4108,0.021,1,0,
rochir_iar_Elrim,split_05,0.325,0.109,1,0,
rochir_lebdas_panas,split_05,0.8474,0.01,1,0,
rochir_rhovan_hun,split_05,0.279,0.033,1,0,
rochir_yll_ingem,split_05,0.4912,0.05,1,0,
rom_talraph_dirnaith,split_05,0.3729,0.016,1,0,
rovalug_certh_andrann,split_05,0.4777,0.013,1,0,
rudh_aegas_dirnaith,split_05,0.7521,0.025,1,0,
saer_baug_faradrim,split_05,0.3984,0.035,1,0,
salph_firion_harad,split_05,0.8967,0.007,1,0,
sirion_muil_dirnaith,split_05,0.3539,0.044,1,0,
soga_amon_gwael,split_05,1.318,0.012,1,0,
soga_fervain_thul,split_05,0.2451,0.02,1,0,
tamin_drego_mil,split_05,0.7052,0.08,1,0,
tang_lalaith_laer,split_05,1.063,0.017,1,0,
tavor_aegas_aranarth,split_05,0.4027,0.028,1,0,
toll_gorn_lagor,split_05,0.4292,0.021,1,0,
ungol_glamog_bain,split_05,0.9563,0.088,1,0,
yll_Mirion_hud,split_05,0.3734,0.093,1,0,
Dornhoth_anwar_melethron,split_06,1.198,0.032,1,0,
Dornhoth_drafn_celon,split_06,0.2748,0.132,1,0,
Eluwaith_rom_andrann,split_06,0.3687,0.276,1,0,
Ennor_aduial_thavron,split_06,0.4024,0.025,1,0,
Gwathuirim_rochir_drafn,split_06,0.1807,0.05,1,0,
Ithil_eglan_melethril,split_06,0.2847,0.101,1,0,
Mithrim_alae_cund,split_06,0.596,0.114,1,1,
Rochirrim_araf_nim,split_06,0.5553,0.008,1,0,
Tawarwaith_melethril_drego,split_06,0.8836,0.022,1,0,
Tawarwaith_puig_morn,split_06,0.2539,0.016,1,0,
acharn_magol_nadhras,split_06,0.08048,0.013,1,0,
achas_hal_nana,split_06,0.934,0.016,1,0,
adel_nimp_toll,split_06,0.2222,0.026,1,0,
aduial_malad_gorn,split_06,0.2911,0.02,1,0,
aear_aiglos_nadhras,split_06,1.287,0.053,1,0,
aear_glamog_rodwen,split_06,0.5741,0.029,1,0,
aerlinn_ylf_lagor,split_06,1.246,0.009,1,0,
ah_gwaun_acharn,split_06,0.7954,0.043,1,0,
ai_ylf_tamin,split_06,0.06157,0.213,1,0,
aiglos_inias_tachol,split_06,0.4885,0.013,1,0,
aiglos_per_cenedril,split_06,0.2689,0.038,1,0,
aith_annon_fast,split_06,0.1947,0.042,1,0,
alae_lathron_aran,split_06,1.324,0.086,1,0,
alph_hud_Eru,split_06,0.2898,0.048,1,0,
amarth_riel_tinnu,split_06,1.076,0.027,1,0,
amloth_aith_inias,split_06,0.0772,0.093,1,0,
andrann_Gonhir_cuil,split_06,0.6904,0.01,1,0,
andrann_hun_cirdan,split_06,0.2637,0.048,1,0,
angos_maecheneb_heleg,split_06,1.293,0.026,1,0,
aphadrim_harad_aiglos,split_06,1.236,0.059,1,0,
aran_saew_rodwen,split_06,1.925,0.02,1,1,
bregedur_rom_rochben,split_06,0.2135,0.014,1,1,
cabed_hub_merilin,split_06,0.1512,0.018,1,0,
cair_gwael_lorn,split_06,0.9614,0.027,1,0,
callon_alph_nagol,split_06,1.086,0.024,1,0,
cirion_myril_toll,split_06,1.264,0.047,1,0,
cirion_randir_mil,split_06,0.8354,0.049,1,0,
cugu_rach_fast,split_06,0.5789,0.011,1,0,
cuil_gul_dunadan,split_06,0.2312,0.028,1,0,
cuin_aear_nestad,split_06,0.2579,0.065,1,0,
cyron_fern_tamin,split_06,0.6068,0.085,1,0,
cyron_lalaith_fern,split_06,1.475,0.052,1,0,
drafn_grond_nothrim,split_06,0.2514,0.048,1,0,
draug_aerlinn_gwend,split_06,0.1663,0.014,1,0,
draug_rhun_uir,split_06,1.317,0.132,1,0,
drego_Gonhir_gwaloth,split_06,0.516,0.116,1,0,
drego_rhosc_ithildin,split_06,1.27,0.055,1,0,
dunedhel_raug_adel,split_06,0.112,0.008,1,0,
edlothiad_sammar_ist,split_06,0.5609,0.022,1,0,
eglan_raug_salph,split_06,0.261,0.118,1,0,
elu_talraph_amon,split_06,0.3065,0.041,1,0,
ennorath_calad_minas,split_06,1.237,0.023,1,0,
fae_forodrim_luin,split_06,1.59,0.027,1,0,
fang_nothrim_heledir,split_06,0.502,0.028,1,0,
fast_graw_rusc,split_06,0.5868,0.009,1,0,
firiel_eirien_heledh,split_06,0.1394,0.459,1,0,
firion_heron_rusc,split_06,0.1437,0.031,1,0,
forodrim_lossen_lasguil,split_06,0.2354,0.039,1,0,
forodrim_lost_riel,split_06,0.1795,0.026,1,0,
galad_gwarth_ulug,split_06,0.8054,0.022,1,0,
galvorn_firion_imloth,split_06,0.4585,0.019,1,0,
gil_lebed_gli,split_06,1.326,0.014,1,0,
gil_lembas_thor,split_06,0.6125,0.031,1,0,
glamor_idhren_lasguil,split_06,0.4625,0.011,1,0,
glaur_gaurwaith_nur,split_06,0.4854,0.006,1,0,
gli_haust_lhug,split_06,1.196,0.069,1,0,
gondrath_luithien_cugu,split_06,1.766,0.033,1,1,
graw_bronwe_uan,split_06,0.3443,0.016,1,0,
graw_romru_navaer,split_06,0.3746,0.023,1,0,
grond_aran_melethril,split_06,0.7466,0.021,1,0,
gwador_Sindarin_faun,split_06,0.8465,0.206,1,0,
gwael_Mirion_hend,split_06,0.5074,0.074,1,0,
gwaloth_luith_parf,split_06,0.1979,0.062,1,0,
gwarth_heleg_thul,split_06,0.2404,0.02,1,0,
gwaun_ungol_dunedhel,split_06,0.5646,0.011,1,0,
hador_soga_ah,split_06,0.1543,0.024,1,0,
heledir_bregedur_law,split_06,0.4447,0.202,1,0,
heleg_raegdan_dagnir,split_06,0.06615,0.021,1,0,
helegnen_glamog_myril,split_06,1.158,0.01,1,0,
heron_soga_cabed,split_06,0.2161,0.076,1,0,
hu_lembas_corch,split_06,0.9282,0.02,1,0,
hud_dannas_cuin,split_06,0.2397,0.117,1,0,
hul_dagnir_ablad,split_06,0.141,0.209,1,0,
hul_rochben_lembas,split_06,0.7636,0.031,1,0,
hul_uanui_thamas,split_06,0.115,0.415,1,0,
hun_aegas_tinnu,split_06,1.053,0.031,1,0,
imlad_raug_gond,split_06,0.8586,0.02,1,0,
imloth_hadhod_adan,split_06,0.2818,0.05,1,0,
imloth_ithildin_aith,split_06,0.664,0.199,1,0,
imrad_thamas_hervess,split_06,0.5785,0.061,1,0,
ist_sador_bregedur,split_06,1.152,0.026,1,0,
ithron_tirith_menel,split_06,0.215,0.028,1,0,
lagor_aduial_Dornhoth,split_06,0.702,0.059,1,0,
lain_faradrim_inias,split_06,0.1168,0.078,1,0,
law_ablad_adab,split_06,0.5533,0.063,1,0,
lebdas_gwend_firiel,split_06,0.2775,0.108,1,0,
lebdas_saig_rach,split_06,0.7111,0.012,1,0,
lebenedh_Eru_lost,split_06,0.4506,0.084,1,0,
lend_dirnaith_ryn,split_06,0.4378,0.116,1,0,
lin_cyron_amloth,split_06,0.2374,0.043,1,0,
lobor_gond_lossen,split_06,0.5259,0.029,1,0,
lost_malad_ist,split_06,0.2931,0.049,1,0,
luith_echad_gil,split_06,1.113,0.019,1,0,
lunt_aear_iaun,split_06,0.2234,0.022,1,0,
maecheneb_rhach_morn,split_06,0.3509,0.028,1,0,
magor_amdir_glass,split_06,1.135,0.007,1,0,
malad_cabor_Sindarin,split_06,0.558,0.032,1,1,
menel_uanui_cae,split_06,1.387,0.048,1,0,
midh_raef_haust,split_06,1.03,0.017,1,0,
minai_callon_rusc,split_06,0.8644,0.033,1,0,
mir_aglareb_Eluwaith,split_06,1.951,0.047,1,1,
mithril_aderthad_gilgalad,split_06,0.6861,0.051,1,0,
mithril_dam_agarwaen,split_06,0.5271,0.115,1,0,
morgul_fae_glass,split_06,1.279,0.062,1,0,
muil_baug_Dornhoth,split_06,0.3106,0.006,1,0,
mund_grond_amarth,split_06,0.3022,0.014,1,0,
naer_emel_nidh,split_06,1.238,0.1,1,0,
nagol_paich_Eluwaith,split_06,0.9212,0.029,1,0,
narthan_lacha_iaun,split_06,0.8868,0.144,1,0,
nell_tinuviel_adel,split_06,0.2177,0.061,1,1,
nidh_lembas_imloth,split_06,1.029,0.073,1,0,
nimbrethil_annon_raug,split_06,1.305,0.041,1,0,
nothrim_forodrim_raef,split_06,0.2286,0.028,1,0,
onodrim_archam_thor,split_06,0.273,0.013,1,0,
panas_midh_cuin,split_06,0.06128,0.011,1,0,
pendrath_Rochirrim_perian,split_06,0.5663,0.012,1,0,
pendrath_calad_magol,split_06,0.8872,0.018,1,0,
pendrath_gond_faen,split_06,0.2483,0.019,1,0,
pennas_haeron_gwael,split_06,0.2131,0.009,1,0,
puig_mereth_badhor,split_06,0.2476,0.057,1,0,
riel_helegnen_achad,split_06,0.5059,0.085,1,0,
ris_tobas_parf,split_06,0.664,0.126,1,0,
rist_galas_angos,split_06,0.9933,0.02,1,0,
rodwen_randir_aerlinn,split_06,0.3751,0.106,1,0,
saig_ang_edlothiad,split_06,0.3097,0.025,1,0,
saig_lam_callon,split_06,0.5179,0.095,1,0,
salab_pess_galvorn,split_06,0.2237,0.021,1,0,
salph_fern_tamin,split_06,1.271,0.024,1,0,
sirion_nim_rom,split_06,0.589,0.083,1,0,
sogannen_rhun_lavan,split_06,0.2639,0.016,1,0,
talraph_Ithil_caras,split_06,0.2604,0.026,1,0,
tang_hu_soga,split_06,0.1873,0.019,1,0,
tang_uanui_malad,split_06,0.1918,0.113,1,0,
tann_braig_melethron,split_06,0.3603,0.059,1,0,
tathar_tinnu_eryn,split_06,0.4502,0.033,1,0,
tegilbor_Mithrim_myril,split_06,1.708,0.101,1,0,
thangail_galadh_rodwen,split_06,0.215,0.018,1,1,
thavron_rodwen_melethril,split_06,0.5497,0.141,1,0,
thul_ungol_glamog,split_06,0.8448,0.019,1,0,
tinuviel_min_riel,split_06,0.5709,0.022,1,0,
tirith_aes_uir,split_06,0.08426,0.063,1,0,
toll_saew_mil,split_06,0.4047,0.027,1,0,
uanui_mindon_per,split_06,0.6839,0.01,1,0,
ungol_iar_law,split_06,1.121,0.059,1,0,
ylf_meldir_amloth,split_06,0.5353,0.078,1,1,
Dornhoth_archam_grond,split_07,0.226,0.016,1,0,
Dornhoth_pennas_emel,split_07,0.2163,0.013,1,0,
Druadan_tavor_fae,split_07,1.874,0.01,1,0,
Ennor_Tawarwaith_paich,split_07,0.3948,0.029,1,0,
Ithil_fuin_salph,split_07,0.307,0.031,1,0,
Mirion_gwathui_thor,split_07,0.4528,0.009,1,0,
Tawarwaith_raegdan_nost,split_07,1.831,0.013,1,0,
ablad_puig_manadh,split_07,0.3666,0.052,1,0,
achad_corch_nothrim,split_07,0.2109,0.089,1,0,
adab_rochben_lathron,split_07,0.7902,0.028,1,0,
adar_glass_cenedril,split_07,0.5959,0.092,1,0,
adar_lam_rist,split_07,0.4462,0.05,1,0,
agar_Tawarwaith_Sindarin,split_07,1.277,0.014,1,0,
aglareb_angos_sador,split_07,0.358,0.019,1,0,
agor_aes_laes,split_07,0.4893,0.026,1,0,
ah_imrad_ai,split_07,0.3052,0.039,1,0,
ah_ungol_nath,split_07,1.821,0.033,1,0,
ai_limlug_ninglor,split_07,0.9295,0.037,1,0,
aiglos_aeglir_ryn,split_07,0.3719,0.017,1,0,
aith_certh_midh,split_07,1.139,0.143,1,0,
alagos_nadhras_iar,split_07,0.2176,0.044,1,0,
amath_haust_eilian,split_07,0.3505,0.033,1,0,
amloth_uruk_cuin,split_07,0.4911,0.065,1,0,
anann_per_pess,split_07,0.2841,0.057,1,0,
