object_id,Z,EBV,Z_err,Z_isna,EBV_isna,Zerr_isna,is_train
aduial_anann_aphadrim,0.2698,0.164,,0,0,1,1
aerlinn_nagol_bellas,1.176,0.034,,0,0,1,1
agor_araf_faradrim,1.514,0.022,,0,0,1,1
amloth_pess_gwathui,0.5239,0.029,,0,0,1,1
amon_cirion_annon,0.4065,0.062,,0,0,1,1
angos_celon_lain,0.7692,0.087,,0,0,1,1
ank_heledh_rudh,0.6939,0.058,,0,0,1,1
anwar_gilgalad_luith,0.1952,0.012,,0,0,1,1
anwar_raef_fervain,0.5514,0.022,,0,0,1,1
aranarth_gwilwileth_laer,0.5723,0.011,,0,0,1,1
aras_minai_yll,0.7203,0.038,,0,0,1,1
aras_rusc_rhovan,1.64,0.063,,0,0,1,1
archam_calad_lossen,1.103,0.014,,0,0,1,1
badhor_rhach_rach,0.4826,0.105,,0,0,1,1
balrog_gil_rhosc,3.577,0.038,,0,0,1,1
barad_nur_gobennas,0.6993,0.066,,0,0,1,1
corf_annon_talraph,0.1849,0.018,,0,0,1,1
cugu_mund_celeb,2.531,0.019,,0,0,1,1
cund_gath_loss,0.3569,0.064,,0,0,1,1
cund_lathron_galenas,0.5138,0.047,,0,0,1,1
cyron_amlug_lebenedh,0.2994,0.029,,0,0,1,1
dannas_gul_bronwe,0.1661,0.04,,0,0,1,1
dol_adan_dunadan,1.313,0.037,,0,0,1,1
drafn_mund_mithren,1.876,0.348,,0,0,1,1
draug_drafn_gwend,1.216,0.038,,0,0,1,1
eirien_Druadan_ingem,0.866,0.026,,0,0,1,1
eirien_uruk_cirdan,0.505,0.039,,0,0,1,1
elu_certh_lam,1.462,0.013,,0,0,1,1
emel_annon_aith,0.4016,0.007,,0,0,1,1
erchion_alagos_thurin,1.488,0.041,,0,0,1,1
eryn_saig_cirdan,0.3092,0.013,,0,0,1,1
fang_gwilwileth_uan,0.4236,0.08,,0,0,1,1
fang_thamas_eirien,0.2281,0.008,,0,0,1,1
fern_aerlinn_rhovan,0.3341,0.042,,0,0,1,1
firion_erchion_glae,0.5151,0.051,,0,0,1,1
forodrim_Mirion_balrog,3.607,0.087,,0,0,1,1
forodrim_navaer_rhach,0.5377,0.02,,0,0,1,1
fuin_ryn_amdir,0.378,0.023,,0,0,1,1
gador_Tawarwaith_rhovan,0.6479,0.013,,0,0,1,1
gaur_barad_faradrim,1.06,0.013,,0,0,1,1
gaur_galas_rach,1.295,0.446,,0,0,1,1
gaurwaith_ira_fast,1.331,0.02,,0,0,1,1
gilgalad_nothrim_alph,2.66,0.023,,0,0,1,1
glae_aear_minai,0.4988,0.047,,0,0,1,1
glae_anwar_adab,0.6105,0.016,,0,0,1,1
glandagol_gwael_gaur,0.6077,0.013,,0,0,1,1
gli_cirdan_lobor,0.6518,0.071,,0,0,1,1
graw_anann_uir,0.6724,0.061,,0,0,1,1
gwael_saer_lebenedh,1.286,0.069,,0,0,1,1
gwarth_lorn_lost,0.7476,0.05,,0,0,1,1
gwilwileth_dirnaith_lagor,0.5357,0.082,,0,0,1,1
hadhod_annon_agarwaen,0.2918,0.117,,0,0,1,1
haeron_pendrath_gwaloth,0.371,0.009,,0,0,1,1
haradrim_pess_gwarth,0.3395,0.023,,0,0,1,1
haust_fuin_paich,0.5015,0.076,,0,0,1,1
helegnen_rovalug_anwar,0.4126,0.044,,0,0,1,1
hervenn_Gonhir_eryn,0.8497,0.034,,0,0,1,1
hervenn_alae_braig,0.4702,0.193,,0,0,1,1
hud_uanui_ira,1.47,0.021,,0,0,1,1
iaun_gil_cuin,0.4549,0.015,,0,0,1,1
imlad_heron_lang,0.5849,0.025,,0,0,1,1
ist_erchion_cyron,0.2942,0.044,,0,0,1,1
ithron_galvorn_gaur,0.8662,0.016,,0,0,1,1
lacha_amlug_braig,0.5099,0.029,,0,0,1,1
lacha_duin_uanui,2.534,0.08,,0,0,1,1
lachenn_galenas_tamin,0.2822,0.032,,0,0,1,1
laer_gellui_gador,0.7893,0.018,,0,0,1,1
lam_aegas_romru,1.004,0.032,,0,0,1,1
lass_suil_aiglos,0.3407,0.015,,0,0,1,1
lavan_peredhel_pilin,0.8201,0.015,,0,0,1,1
law_soga_Tawarwaith,1.535,0.062,,0,0,1,1
lebdas_noroth_ang,0.7189,0.029,,0,0,1,1
lebenedh_aith_aear,0.8855,0.062,,0,0,1,1
lembas_hast_helegnen,1.318,0.022,,0,0,1,1
lobor_gwachaedir_emel,0.3022,0.26,,0,0,1,1
lost_muil_cabed,0.5056,0.011,,0,0,1,1
lost_ulug_aeglir,1.585,0.019,,0,0,1,1
lunt_thul_Sindarin,0.5853,0.14,,0,0,1,1
maethor_ah_haeron,1.394,0.06,,0,0,1,1
mereth_iphant_gil,0.2499,0.011,,0,0,1,1
mil_ris_lain,0.461,0.013,,0,0,1,1
minai_lebed_eilian,0.8714,0.08,,0,0,1,1
morn_naer_fang,0.5327,0.013,,0,0,1,1
muil_Gwathuirim_espalass,0.3008,0.027,,0,0,1,1
nana_aith_eglan,0.945,0.013,,0,0,1,1
narthan_suil_araf,0.6253,0.145,,0,0,1,1
neledh_nell_cuin,0.3018,0.067,,0,0,1,1
nell_ithildin_uir,0.2482,0.033,,0,0,1,1
nestad_ablad_rach,0.3159,0.093,,0,0,1,1
nidh_ram_achas,0.3324,0.038,,0,0,1,1
nim_lossen_lang,0.2204,0.043,,0,0,1,1
onodrim_dirnaith_minas,0.3016,0.046,,0,0,1,1
onodrim_ulug_lobor,0.4543,0.027,,0,0,1,1
panas_salph_raug,0.7663,0.09,,0,0,1,1
panas_soga_gador,0.7455,0.099,,0,0,1,1
peredhel_aeruil_forodrim,0.2503,0.052,,0,0,1,1
perian_lagor_luithien,0.6232,0.076,,0,0,1,1
pethron_Elrim_rochben,0.3136,0.022,,0,0,1,1
pethron_neledh_glae,0.7648,0.026,,0,0,1,1
pod_gondrath_archam,0.5202,0.009,,0,0,1,1
pod_iar_celeb,0.4891,0.046,,0,0,1,1
raef_Mirion_lebed,0.3738,0.02,,0,0,1,1
randir_dam_ennorath,0.6376,0.067,,0,0,1,1
rhosc_minai_hend,0.8029,0.061,,0,0,1,1
rhosc_noroth_bragol,0.8452,0.038,,0,0,1,1
rhun_fang_tavor,0.3947,0.035,,0,0,1,1
rom_raef_lavan,1.336,0.124,,0,0,1,1
ruith_cuil_fast,0.5186,0.043,,0,0,1,1
rust_hador_parf,0.3582,0.08,,0,0,1,1
ryn_thamas_imrath,0.9288,0.029,,0,0,1,1
sador_lin_eilian,1.846,0.003,,0,0,1,1
saer_aith_talraph,1.301,0.008,,0,0,1,1
saig_idhren_daen,0.2465,0.021,,0,0,1,1
salab_heledh_Rochirrim,0.3399,0.013,,0,0,1,1
salab_hu_maethor,0.2857,0.03,,0,0,1,1
salab_hwiniol_ira,0.2621,0.029,,0,0,1,1
salab_tirith_Ithil,0.2083,0.006,,0,0,1,1
sammar_idhren_nath,0.2974,0.011,,0,0,1,1
sirion_peredhel_suil,0.4103,0.011,,0,0,1,1
soga_hador_hadhod,0.381,0.024,,0,0,1,1
soga_ylf_gas,0.5209,0.022,,0,0,1,1
tachol_hast_lam,0.1764,0.033,,0,0,1,1
tachol_saig_lorn,0.4721,0.022,,0,0,1,1
thangail_dol_sirion,1.383,0.284,,0,0,1,1
thangail_hend_nadhras,0.6356,0.072,,0,0,1,1
thurin_aegas_bregedur,0.8084,0.026,,0,0,1,1
thurin_pent_minuial,1.571,0.01,,0,0,1,1
thurin_rust_luin,2.017,0.019,,0,0,1,1
tobas_hun_peredhel,0.3831,0.022,,0,0,1,1
tobas_narthan_min,0.8041,0.008,,0,0,1,1
uan_gaur_maethor,0.628,0.099,,0,0,1,1
ungol_limlug_tirith,0.544,0.05,,0,0,1,1
ylf_gwador_eilian,1.436,0.024,,0,0,1,1
ylf_suil_eirien,0.2745,0.026,,0,0,1,1
yll_tamin_fern,1.337,0.054,,0,0,1,1
Druadan_galadhrim_narthan,0.3089,0.092,,0,0,1,1
Ithil_uan_hub,0.5287,0.028,,0,0,1,1
Mithrim_lam_anann,0.09419,0.049,,0,0,1,1
Rochirrim_gwael_muinthel,0.6462,0.03,,0,0,1,1
achad_gwaloth_pilin,0.3973,0.048,,0,0,1,1
achas_grond_pilin,0.7181,0.047,,0,0,1,1
achas_saer_hand,0.4134,0.134,,0,0,1,1
adab_magol_cyron,0.3819,0.156,,0,0,1,1
adar_ang_eredh,1.312,0.052,,0,0,1,1
aderthad_cirdan_Eluwaith,0.2161,0.02,,0,0,1,1
aerlinn_aduial_aear,0.4359,0.039,,0,0,1,1
aerlinn_gwarth_thor,0.3614,0.011,,0,0,1,1
aeruil_rust_harad,0.3618,0.105,,0,0,1,1
aes_eglan_glae,0.3017,0.022,,0,0,1,1
agarwaen_Elrim_muinthel,1.03,0.061,,0,0,1,1
agarwaen_cund_rhosc,0.7397,0.089,,0,0,1,1
agarwaen_meldir_forodrim,0.1294,0.15,,0,0,1,1
aglareb_gwarth_gli,0.2595,0.048,,0,0,1,1
aglareb_uan_midh,0.2193,0.052,,0,0,1,1
ah_eredh_annon,0.2847,0.034,,0,0,1,1
ah_ryn_gellui,0.8428,0.029,,0,0,1,1
ai_cirdan_uir,0.345,0.01,,0,0,1,1
alae_lost_hu,0.7361,0.042,,0,0,1,1
amath_cabor_minas,0.6097,0.073,,0,0,1,1
angos_annon_aegas,0.9773,0.03,,0,0,1,1
angos_hadhod_haudh,0.5615,0.052,,0,0,1,1
angos_hast_hud,0.3967,0.018,,0,0,1,1
araf_cabed_raef,0.4109,0.017,,0,0,1,1
aras_gilgalad_tann,0.9347,0.01,,0,0,1,1
bellas_tachol_hand,0.8807,0.019,,0,0,1,1
bronwe_gath_tavor,0.7058,0.129,,0,0,1,1
bronwe_manadh_firiel,1.036,0.081,,0,0,1,1
cabor_duin_magor,0.3805,0.01,,0,0,1,1
cabor_saelor_law,0.08709,0.082,,0,0,1,1
callon_agar_gwilwileth,0.643,0.025,,0,0,1,1
caras_amlug_neledh,0.2856,0.11,,0,0,1,1
celair_daen_saew,0.2463,0.04,,0,0,1,1
celair_salab_iar,0.3279,0.076,,0,0,1,1
celeb_adar_aras,0.1258,0.136,,0,0,1,1
celeb_heleg_archam,0.3729,0.012,,0,0,1,1
celon_ist_agor,1.604,0.007,,0,0,1,1
certh_galas_aphadrim,0.2612,0.034,,0,0,1,1
cirdan_aerlinn_Eru,1.079,0.031,,0,0,1,1
cirdan_tang_nidh,1.108,0.106,,0,0,1,1
cirion_gond_amon,0.8378,0.051,,0,0,1,1
cyron_mithril_barad,1.039,0.027,,0,0,1,1
dagnir_achad_lebed,0.712,0.098,,0,0,1,1
dirnaith_mithren_aeglir,0.2517,0.015,,0,0,1,1
echad_alph_lagor,1.076,0.061,,0,0,1,1
edlothiad_melethril_braig,0.5199,0.042,,0,0,1,1
emel_galad_magor,1.116,0.046,,0,0,1,1
ennorath_curunir_eryn,0.3736,0.064,,0,0,1,1
eredh_saig_dunedhel,0.2519,0.012,,0,0,1,1
eryn_archam_fern,0.5633,0.017,,0,0,1,1
fae_lagor_gond,0.7314,0.012,,0,0,1,1
fae_malad_gwend,1.831,0.025,,0,0,1,1
fang_lain_acharn,2.991,0.266,,0,0,1,1
fern_certh_pennas,0.3821,0.045,,0,0,1,1
fuin_ang_panas,0.8631,0.009,,0,0,1,1
fuin_sogannen_alagos,0.4084,0.038,,0,0,1,1
gador_maethor_iphant,0.8583,0.028,,0,0,1,1
galadh_mirdan_cuil,0.4651,0.082,,0,0,1,1
galas_pent_haudh,0.4468,0.175,,0,0,1,1
galenas_ablad_bregedur,0.2898,0.046,,0,0,1,1
galvorn_ogol_aras,1.13,0.025,,0,0,1,1
gas_Eru_hud,0.2007,0.059,,0,0,1,1
gil_neledh_ris,0.4185,0.044,,0,0,1,1
glamor_minuial_adel,0.2967,0.116,,0,0,1,1
glaur_daen_magor,1.798,0.011,,0,0,1,1
glaur_raug_rom,2.027,0.037,,0,0,1,1
gli_naer_bronwe,0.3543,0.086,,0,0,1,1
gli_nothrim_limlug,0.5131,0.052,,0,0,1,1
gobennas_minai_haust,0.4945,0.089,,0,0,1,1
gwador_saew_aphadrim,1.023,0.029,,0,0,1,1
gwaun_loss_heleg,0.6895,0.126,,0,0,1,1
gwend_aranarth_soga,0.4231,0.063,,0,0,1,1
gwend_dunedhel_daen,0.414,0.045,,0,0,1,1
gwend_fuin_ris,0.2415,0.056,,0,0,1,1
haeron_vin_amarth,0.401,0.013,,0,0,1,1
hal_andrann_perian,1.304,0.046,,0,0,1,1
hal_galvorn_loss,0.3772,0.108,,0,0,1,1
heleg_amon_lebenedh,0.295,0.031,,0,0,1,1
helegnen_iaun_hu,0.4413,0.033,,0,0,1,1
hervess_uir_eryn,0.936,0.015,,0,0,1,1
hu_amon_certh,0.3638,0.016,,0,0,1,1
hu_toll_aduial,1.592,0.086,,0,0,1,1
hul_faen_min,0.7825,0.047,,0,0,1,1
hun_maen_hervess,0.4115,0.077,,0,0,1,1
hwiniol_randir_nell,0.4861,0.016,,0,0,1,1
idhren_mund_haradrim,0.09752,0.06,,0,0,1,1
imrath_galas_alph,1.903,0.019,,0,0,1,1
in_pendrath_glass,0.4109,0.027,,0,0,1,1
ingem_rach_parf,0.2407,0.019,,0,0,1,1
iphant_forodrim_Mirion,0.8181,0.068,,0,0,1,1
iphant_harad_gas,0.3797,0.011,,0,0,1,1
ira_gwaun_imrad,0.2492,0.106,,0,0,1,1
ira_rochir_fae,0.4036,0.072,,0,0,1,1
ithildin_salph_panas,0.8035,0.021,,0,0,1,1
lain_aranarth_rochir,0.4711,0.099,,0,0,1,1
lalaith_naer_rochir,0.5107,0.022,,0,0,1,1
lavan_ris_uanui,0.3738,0.02,,0,0,1,1
law_heledh_sammar,1.757,0.02,,0,0,1,1
lebed_thurin_rodwen,0.1302,0.02,,0,0,1,1
lhug_adar_cabed,1.129,0.117,,0,0,1,1
lhug_aes_andrann,0.3297,0.023,,0,0,1,1
limlug_nestad_imrath,0.2745,0.006,,0,0,1,1
luith_min_imrad,0.8724,0.04,,0,0,1,1
maen_gaur_faradrim,0.7506,0.05,,0,0,1,1
maethor_tann_daen,0.5107,0.046,,0,0,1,1
magol_lend_nidh,0.2658,0.067,,0,0,1,1
manadh_erchion_Dornhoth,1.933,0.03,,0,0,1,1
meldir_hwiniol_callon,0.4804,0.069,,0,0,1,1
menel_gorn_gwador,0.7995,0.249,,0,0,1,1
menel_rochir_bregedur,0.6151,0.076,,0,0,1,1
meril_lin_hand,0.402,0.022,,0,0,1,1
merilin_balrog_lossen,0.3634,0.011,,0,0,1,1
merilin_haeron_lain,1.285,0.054,,0,0,1,1
min_corf_per,0.4532,0.007,,0,0,1,1
min_glass_Elrim,0.3964,0.013,,0,0,1,1
minai_meldir_tinnu,0.4909,0.01,,0,0,1,1
minas_lebed_midh,0.387,0.014,,0,0,1,1
mindon_lebdas_Rochirrim,0.9918,0.032,,0,0,1,1
mithril_dannas_yll,0.2335,0.038,,0,0,1,1
muinthel_fast_yll,1.14,0.067,,0,0,1,1
mund_Tawarwaith_firion,0.397,0.015,,0,0,1,1
myril_glass_corch,1.204,0.157,,0,0,1,1
naer_onodrim_yll,0.9734,0.164,,0,0,1,1
narthan_bregedur_honeg,0.5903,0.02,,0,0,1,1
navaer_ithron_gil,0.6403,0.025,,0,0,1,1
nestad_laug_ennorath,0.3972,0.05,,0,0,1,1
ninglor_thurin_Rochirrim,0.2494,0.014,,0,0,1,1
nur_Eru_haradrim,0.2832,0.011,,0,0,1,1
ogol_glamog_Gwathuirim,2.966,0.017,,0,0,1,1
onodrim_cuin_ogol,0.4599,0.063,,0,0,1,1
panas_aith_harad,0.7987,0.018,,0,0,1,1
parf_malad_melethron,0.6723,0.031,,0,0,1,1
pendrath_alph_luin,0.4777,0.164,,0,0,1,1
pennas_lunt_tinnu,0.4195,0.051,,0,0,1,1
pennas_rhun_gador,1.892,0.03,,0,0,1,1
pent_aduial_salph,1.072,0.009,,0,0,1,1
perian_hador_heron,0.335,0.018,,0,0,1,1
pethron_fervain_gaur,0.4009,0.06,,0,0,1,1
raegdan_adel_bragol,2.523,0.006,,0,0,1,1
randir_laer_tathar,0.4987,0.013,,0,0,1,1
raug_riel_lain,0.2528,0.157,,0,0,1,1
rhach_acharn_ai,0.4044,0.028,,0,0,1,1
rochir_glamog_edlothiad,0.4108,0.021,,0,0,1,1
rochir_iar_Elrim,0.325,0.109,,0,0,1,1
rochir_lebdas_panas,0.8474,0.01,,0,0,1,1
rochir_rhovan_hun,0.279,0.033,,0,0,1,1
rochir_yll_ingem,0.4912,0.05,,0,0,1,1
rom_talraph_dirnaith,0.3729,0.016,,0,0,1,1
rovalug_certh_andrann,0.4777,0.013,,0,0,1,1
rudh_aegas_dirnaith,0.7521,0.025,,0,0,1,1
saer_baug_faradrim,0.3984,0.035,,0,0,1,1
salph_firion_harad,0.8967,0.007,,0,0,1,1
sirion_muil_dirnaith,0.3539,0.044,,0,0,1,1
soga_amon_gwael,1.318,0.012,,0,0,1,1
soga_fervain_thul,0.2451,0.02,,0,0,1,1
tamin_drego_mil,0.7052,0.08,,0,0,1,1
tang_lalaith_laer,1.063,0.017,,0,0,1,1
tavor_aegas_aranarth,0.4027,0.028,,0,0,1,1
toll_gorn_lagor,0.4292,0.021,,0,0,1,1
ungol_glamog_bain,0.9563,0.088,,0,0,1,1
yll_Mirion_hud,0.3734,0.093,,0,0,1,1
Dornhoth_anwar_melethron,1.198,0.032,,0,0,1,1
Dornhoth_drafn_celon,0.2748,0.132,,0,0,1,1
Eluwaith_rom_andrann,0.3687,0.276,,0,0,1,1
Ennor_aduial_thavron,0.4024,0.025,,0,0,1,1
Gwathuirim_rochir_drafn,0.1807,0.05,,0,0,1,1
Ithil_eglan_melethril,0.2847,0.101,,0,0,1,1
Mithrim_alae_cund,0.596,0.114,,0,0,1,1
Rochirrim_araf_nim,0.5553,0.008,,0,0,1,1
Tawarwaith_melethril_drego,0.8836,0.022,,0,0,1,1
Tawarwaith_puig_morn,0.2539,0.016,,0,0,1,1
acharn_magol_nadhras,0.08048,0.013,,0,0,1,1
achas_hal_nana,0.934,0.016,,0,0,1,1
adel_nimp_toll,0.2222,0.026,,0,0,1,1
aduial_malad_gorn,0.2911,0.02,,0,0,1,1
aear_aiglos_nadhras,1.287,0.053,,0,0,1,1
aear_glamog_rodwen,0.5741,0.029,,0,0,1,1
aerlinn_ylf_lagor,1.246,0.009,,0,0,1,1
ah_gwaun_acharn,0.7954,0.043,,0,0,1,1
ai_ylf_tamin,0.06157,0.213,,0,0,1,1
aiglos_inias_tachol,0.4885,0.013,,0,0,1,1
aiglos_per_cenedril,0.2689,0.038,,0,0,1,1
aith_annon_fast,0.1947,0.042,,0,0,1,1
alae_lathron_aran,1.324,0.086,,0,0,1,1
alph_hud_Eru,0.2898,0.048,,0,0,1,1
amarth_riel_tinnu,1.076,0.027,,0,0,1,1
amloth_aith_inias,0.0772,0.093,,0,0,1,1
andrann_Gonhir_cuil,0.6904,0.01,,0,0,1,1
andrann_hun_cirdan,0.2637,0.048,,0,0,1,1
angos_maecheneb_heleg,1.293,0.026,,0,0,1,1
aphadrim_harad_aiglos,1.236,0.059,,0,0,1,1
aran_saew_rodwen,1.925,0.02,,0,0,1,1
bregedur_rom_rochben,0.2135,0.014,,0,0,1,1
cabed_hub_merilin,0.1512,0.018,,0,0,1,1
cair_gwael_lorn,0.9614,0.027,,0,0,1,1
callon_alph_nagol,1.086,0.024,,0,0,1,1
cirion_myril_toll,1.264,0.047,,0,0,1,1
cirion_randir_mil,0.8354,0.049,,0,0,1,1
cugu_rach_fast,0.5789,0.011,,0,0,1,1
cuil_gul_dunadan,0.2312,0.028,,0,0,1,1
cuin_aear_nestad,0.2579,0.065,,0,0,1,1
cyron_fern_tamin,0.6068,0.085,,0,0,1,1
cyron_lalaith_fern,1.475,0.052,,0,0,1,1
drafn_grond_nothrim,0.2514,0.048,,0,0,1,1
draug_aerlinn_gwend,0.1663,0.014,,0,0,1,1
draug_rhun_uir,1.317,0.132,,0,0,1,1
drego_Gonhir_gwaloth,0.516,0.116,,0,0,1,1
drego_rhosc_ithildin,1.27,0.055,,0,0,1,1
dunedhel_raug_adel,0.112,0.008,,0,0,1,1
edlothiad_sammar_ist,0.5609,0.022,,0,0,1,1
eglan_raug_salph,0.261,0.118,,0,0,1,1
elu_talraph_amon,0.3065,0.041,,0,0,1,1
ennorath_calad_minas,1.237,0.023,,0,0,1,1
fae_forodrim_luin,1.59,0.027,,0,0,1,1
fang_nothrim_heledir,0.502,0.028,,0,0,1,1
fast_graw_rusc,0.5868,0.009,,0,0,1,1
firiel_eirien_heledh,0.1394,0.459,,0,0,1,1
firion_heron_rusc,0.1437,0.031,,0,0,1,1
forodrim_lossen_lasguil,0.2354,0.039,,0,0,1,1
forodrim_lost_riel,0.1795,0.026,,0,0,1,1
galad_gwarth_ulug,0.8054,0.022,,0,0,1,1
galvorn_firion_imloth,0.4585,0.019,,0,0,1,1
gil_lebed_gli,1.326,0.014,,0,0,1,1
gil_lembas_thor,0.6125,0.031,,0,0,1,1
glamor_idhren_lasguil,0.4625,0.011,,0,0,1,1
glaur_gaurwaith_nur,0.4854,0.006,,0,0,1,1
gli_haust_lhug,1.196,0.069,,0,0,1,1
gondrath_luithien_cugu,1.766,0.033,,0,0,1,1
graw_bronwe_uan,0.3443,0.016,,0,0,1,1
graw_romru_navaer,0.3746,0.023,,0,0,1,1
grond_aran_melethril,0.7466,0.021,,0,0,1,1
gwador_Sindarin_faun,0.8465,0.206,,0,0,1,1
gwael_Mirion_hend,0.5074,0.074,,0,0,1,1
gwaloth_luith_parf,0.1979,0.062,,0,0,1,1
gwarth_heleg_thul,0.2404,0.02,,0,0,1,1
gwaun_ungol_dunedhel,0.5646,0.011,,0,0,1,1
hador_soga_ah,0.1543,0.024,,0,0,1,1
heledir_bregedur_law,0.4447,0.202,,0,0,1,1
heleg_raegdan_dagnir,0.06615,0.021,,0,0,1,1
helegnen_glamog_myril,1.158,0.01,,0,0,1,1
heron_soga_cabed,0.2161,0.076,,0,0,1,1
hu_lembas_corch,0.9282,0.02,,0,0,1,1
hud_dannas_cuin,0.2397,0.117,,0,0,1,1
hul_dagnir_ablad,0.141,0.209,,0,0,1,1
hul_rochben_lembas,0.7636,0.031,,0,0,1,1
hul_uanui_thamas,0.115,0.415,,0,0,1,1
hun_aegas_tinnu,1.053,0.031,,0,0,1,1
imlad_raug_gond,0.8586,0.02,,0,0,1,1
imloth_hadhod_adan,0.2818,0.05,,0,0,1,1
imloth_ithildin_aith,0.664,0.199,,0,0,1,1
imrad_thamas_hervess,0.5785,0.061,,0,0,1,1
ist_sador_bregedur,1.152,0.026,,0,0,1,1
ithron_tirith_menel,0.215,0.028,,0,0,1,1
lagor_aduial_Dornhoth,0.702,0.059,,0,0,1,1
lain_faradrim_inias,0.1168,0.078,,0,0,1,1
law_ablad_adab,0.5533,0.063,,0,0,1,1
lebdas_gwend_firiel,0.2775,0.108,,0,0,1,1
lebdas_saig_rach,0.7111,0.012,,0,0,1,1
lebenedh_Eru_lost,0.4506,0.084,,0,0,1,1
lend_dirnaith_ryn,0.4378,0.116,,0,0,1,1
lin_cyron_amloth,0.2374,0.043,,0,0,1,1
lobor_gond_lossen,0.5259,0.029,,0,0,1,1
lost_malad_ist,0.2931,0.049,,0,0,1,1
luith_echad_gil,1.113,0.019,,0,0,1,1
lunt_aear_iaun,0.2234,0.022,,0,0,1,1
maecheneb_rhach_morn,0.3509,0.028,,0,0,1,1
magor_amdir_glass,1.135,0.007,,0,0,1,1
malad_cabor_Sindarin,0.558,0.032,,0,0,1,1
menel_uanui_cae,1.387,0.048,,0,0,1,1
midh_raef_haust,1.03,0.017,,0,0,1,1
minai_callon_rusc,0.8644,0.033,,0,0,1,1
mir_aglareb_Eluwaith,1.951,0.047,,0,0,1,1
mithril_aderthad_gilgalad,0.6861,0.051,,0,0,1,1
mithril_dam_agarwaen,0.5271,0.115,,0,0,1,1
morgul_fae_glass,1.279,0.062,,0,0,1,1
muil_baug_Dornhoth,0.3106,0.006,,0,0,1,1
mund_grond_amarth,0.3022,0.014,,0,0,1,1
naer_emel_nidh,1.238,0.1,,0,0,1,1
nagol_paich_Eluwaith,0.9212,0.029,,0,0,1,1
narthan_lacha_iaun,0.8868,0.144,,0,0,1,1
nell_tinuviel_adel,0.2177,0.061,,0,0,1,1
nidh_lembas_imloth,1.029,0.073,,0,0,1,1
nimbrethil_annon_raug,1.305,0.041,,0,0,1,1
nothrim_forodrim_raef,0.2286,0.028,,0,0,1,1
onodrim_archam_thor,0.273,0.013,,0,0,1,1
panas_midh_cuin,0.06128,0.011,,0,0,1,1
pendrath_Rochirrim_perian,0.5663,0.012,,0,0,1,1
pendrath_calad_magol,0.8872,0.018,,0,0,1,1
pendrath_gond_faen,0.2483,0.019,,0,0,1,1
pennas_haeron_gwael,0.2131,0.009,,0,0,1,1
puig_mereth_badhor,0.2476,0.057,,0,0,1,1
riel_helegnen_achad,0.5059,0.085,,0,0,1,1
ris_tobas_parf,0.664,0.126,,0,0,1,1
rist_galas_angos,0.9933,0.02,,0,0,1,1
rodwen_randir_aerlinn,0.3751,0.106,,0,0,1,1
saig_ang_edlothiad,0.3097,0.025,,0,0,1,1
saig_lam_callon,0.5179,0.095,,0,0,1,1
salab_pess_galvorn,0.2237,0.021,,0,0,1,1
salph_fern_tamin,1.271,0.024,,0,0,1,1
sirion_nim_rom,0.589,0.083,,0,0,1,1
sogannen_rhun_lavan,0.2639,0.016,,0,0,1,1
talraph_Ithil_caras,0.2604,0.026,,0,0,1,1
tang_hu_soga,0.1873,0.019,,0,0,1,1
tang_uanui_malad,0.1918,0.113,,0,0,1,1
tann_braig_melethron,0.3603,0.059,,0,0,1,1
tathar_tinnu_eryn,0.4502,0.033,,0,0,1,1
tegilbor_Mithrim_myril,1.708,0.101,,0,0,1,1
thangail_galadh_rodwen,0.215,0.018,,0,0,1,1
thavron_rodwen_melethril,0.5497,0.141,,0,0,1,1
thul_ungol_glamog,0.8448,0.019,,0,0,1,1
tinuviel_min_riel,0.5709,0.022,,0,0,1,1
tirith_aes_uir,0.08426,0.063,,0,0,1,1
toll_saew_mil,0.4047,0.027,,0,0,1,1
uanui_mindon_per,0.6839,0.01,,0,0,1,1
ungol_iar_law,1.121,0.059,,0,0,1,1
ylf_meldir_amloth,0.5353,0.078,,0,0,1,1
Dornhoth_archam_grond,0.226,0.016,,0,0,1,1
Dornhoth_pennas_emel,0.2163,0.013,,0,0,1,1
Druadan_tavor_fae,1.874,0.01,,0,0,1,1
Ennor_Tawarwaith_paich,0.3948,0.029,,0,0,1,1
Ithil_fuin_salph,0.307,0.031,,0,0,1,1
Mirion_gwathui_thor,0.4528,0.009,,0,0,1,1
Tawarwaith_raegdan_nost,1.831,0.013,,0,0,1,1
ablad_puig_manadh,0.3666,0.052,,0,0,1,1
achad_corch_nothrim,0.2109,0.089,,0,0,1,1
adab_rochben_lathron,0.7902,0.028,,0,0,1,1
adar_glass_cenedril,0.5959,0.092,,0,0,1,1
adar_lam_rist,0.4462,0.05,,0,0,1,1
agar_Tawarwaith_Sindarin,1.277,0.014,,0,0,1,1
aglareb_angos_sador,0.358,0.019,,0,0,1,1
agor_aes_laes,0.4893,0.026,,0,0,1,1
ah_imrad_ai,0.3052,0.039,,0,0,1,1
ah_ungol_nath,1.821,0.033,,0,0,1,1
ai_limlug_ninglor,0.9295,0.037,,0,0,1,1
aiglos_aeglir_ryn,0.3719,0.017,,0,0,1,1
aith_certh_midh,1.139,0.143,,0,0,1,1
alagos_nadhras_iar,0.2176,0.044,,0,0,1,1
amath_haust_eilian,0.3505,0.033,,0,0,1,1
